47.60676899,-122.35147258
47.606658,-122.351244
47.606513,-122.351072
47.606333,-122.350954
47.606206,-122.350891
47.606057,-122.350866
47.605759,-122.350866
47.605536,-122.350864
47.605515,-122.350863
47.605402,-122.350861
47.605188,-122.350821
47.605028,-122.350794
47.604943,-122.350772
47.603881,-122.350512
47.603869,-122.350509
47.603903,-122.350403
47.603984,-122.350342
47.60416,-122.350276
47.604423,-122.350145
47.604514,-122.3501
47.604505,-122.349847
47.604542,-122.349389
47.604575,-122.349194
47.604645,-122.348943
47.605098,-122.347703
47.60556,-122.346379
47.605595,-122.346206
47.605618,-122.345986
47.605619,-122.345679
47.605584,-122.345399
47.605539,-122.344884
47.605562,-122.344584
47.605598,-122.344385
47.605649,-122.344214
47.605845,-122.343599
47.605953,-122.34317
47.606012,-122.34274
47.606023,-122.342346
47.605991,-122.341822
47.605926,-122.341135
47.605809,-122.339905
47.605764,-122.339732
47.605705,-122.339599
47.605571,-122.339384
47.605163,-122.338852
47.605022,-122.338593
47.604962,-122.338482
47.604603,-122.337736
47.604435,-122.337213
47.604252,-122.336578
47.604166,-122.335805
47.604117,-122.335342
47.604042,-122.335395
47.604117,-122.335342
47.604273,-122.334893
47.604463,-122.334309
47.604633,-122.333768
47.604746,-122.333537
47.605282,-122.332429
47.605308,-122.332376
47.605483,-122.332118
47.605672,-122.331932
47.60578,-122.331771
47.605839,-122.331683
47.606017,-122.331228
47.606108,-122.33091
47.606141,-122.330623
47.606572,-122.32826
47.606819,-122.32691
47.606832,-122.32683
47.607026,-122.325637
47.607256,-122.324228
47.607395,-122.323374
47.607546,-122.322559
47.607653,-122.322267
47.607781,-122.322028
47.607841,-122.321917
47.60804,-122.32154
47.608155,-122.321303
47.608199,-122.321189
47.608479,-122.320475
47.608575,-122.320271
47.608716,-122.339968
47.608716,-122.339967
47.60888,-122.339655
47.608208,-122.338878
47.60782,-122.338414
47.607703,-122.338134
47.607606,-122.337839
47.607357,-122.337126
47.607343,-122.337038
47.607127,-122.335745
47.60674,-122.33329
47.606684,-122.332861
47.60661,-122.332571
47.605744,-122.349746
47.605645,-122.349463
47.605536,-122.349309
47.604212,-122.347404
47.603672,-122.346676
47.603496,-122.34641
47.603297,-122.346048
47.602196,-122.343863
47.601865,-122.343207
47.60227,-122.342649
47.602409,-122.342494
47.60313,-122.341799
47.603753,-122.341139
47.604529,-122.340385
47.605076,-122.339843
47.605654,-122.339315
47.606245,-122.338783
47.606802,-122.338248
47.607201,-122.337928
47.607592,-122.337674
47.608044,-122.337345
47.60834,-122.337084
47.608371,-122.337058
47.608602,-122.336866
47.608885,-122.336642
47.609164,-122.336447
47.610214,-122.335662
47.611246,-122.33487
47.611476,-122.334696
47.612133,-122.334177
47.612198,-122.33415
47.612924,-122.333598
47.613173,-122.333429
47.613217,-122.333394
47.613391,-122.333245
47.613628,-122.333055
47.613904,-122.332859
