47.61899009,-122.32331915
47.618962,-122.323263
47.618877,-122.322961
47.619121,-122.322765
47.61928,-122.322581
47.619299,-122.322559
47.619467,-122.322739
47.619728,-122.322393
47.619818,-122.322274
47.619964,-122.322573
47.620097,-122.322443
47.62024,-122.322282
47.620273,-122.322335
47.620383,-122.322512
47.62046,-122.322612
47.620568,-122.322754
47.6206,-122.3229
47.6206,-122.323072
47.6206,-122.323304
47.620603,-122.323512
47.620603,-122.323532
47.620645,-122.323532
47.620679,-122.323532
47.620718,-122.323581
47.620789,-122.323625
47.620795,-122.323616
47.620895,-122.32348
47.621073,-122.32334
47.621218,-122.323358
47.621358,-122.32347
47.621467,-122.323565
47.621776,-122.323836
47.621824,-122.323886
47.621842,-122.324014
47.621837,-122.324135
47.621865,-122.324324
47.621938,-122.324432
47.622028,-122.324545
47.622062,-122.32453
47.622116,-122.324494
47.622126,-122.324487
47.622154,-122.324498
47.622149,-122.324379
47.622197,-122.324319
47.622225,-122.324248
47.622237,-122.324189
47.622241,-122.324123
47.62233,-122.323946
47.622296,-122.323901
47.622276,-122.323854
47.622267,-122.32375
47.622277,-122.323742
47.622404,-122.323647
47.622545,-122.323543
47.622565,-122.323528
47.622776,-122.323478
47.622926,-122.323491
47.623161,-122.323507
47.623599,-122.323341
47.623616,-122.323335
47.623745,-122.323371
47.624092,-122.323443
47.624117,-122.323449
47.624698,-122.323715
47.624806,-122.323768
47.625505,-122.323967
47.626209,-122.324168
47.626451,-122.324137
47.62667,-122.323982
47.626735,-122.324044
47.626788,-122.324095
47.62684,-122.324133
47.62686,-122.324154
47.627108,-122.324317
47.627594,-122.324528
47.627711,-122.324578
47.62791,-122.324546
47.62794,-122.324453
47.628001,-122.324451
47.627971,-122.324529
47.627975,-122.324751
47.62798,-122.324823
47.62797,-122.324874
47.627944,-122.324925
47.627914,-122.324949
47.627848,-122.325175
47.627834,-122.325274
47.627862,-122.325291
47.627722,-122.325677
47.627567,-122.326231
47.627579,-122.326655
47.627579,-122.326683
47.62758,-122.326742
47.627598,-122.326853
47.627603,-122.326933
47.627637,-122.327068
47.627676,-122.32716
47.627773,-122.327291
47.627888,-122.327429
47.627902,-122.327446
47.62802,-122.327584
47.628062,-122.327631
47.62804,-122.327705
47.628073,-122.32776
47.628262,-122.327834
47.628309,-122.327826
47.628349,-122.327845
47.628365,-122.327866
47.628388,-122.327895
47.628408,-122.327951
47.628414,-122.328035
47.628535,-122.328198
47.628701,-122.328281
47.628982,-122.328427
47.629011,-122.328442
47.629187,-122.328496
47.629357,-122.328525
47.629512,-122.328651
47.629527,-122.328694
47.629544,-122.32872
47.629566,-122.328864
47.629574,-122.329186
47.629557,-122.329467
47.629576,-122.329647
47.629578,-122.329664
