47.61203688,-122.3459962
47.61204,-122.34593
47.612031,-122.344142
47.612029,-122.342971
47.612029,-122.342895
47.612026,-122.341661
47.612029,-122.340435
47.61203,-122.339212
47.612067,-122.339008
47.612245,-122.338686
47.612471,-122.338288
47.612687,-122.337937
47.613002,-122.337426
47.613281,-122.336971
47.613329,-122.336892
47.613358,-122.336845
47.613509,-122.3366
47.613578,-122.336486
47.612916,-122.33559
47.612486,-122.335008
47.612413,-122.335144
47.612238,-122.335443
47.612095,-122.33567
47.611971,-122.335867
47.611786,-122.33616
47.611639,-122.336393
47.611166,-122.337226
47.610751,-122.337835
47.610701,-122.337989
47.610639,-122.338176
47.610629,-122.338324
47.610624,-122.338388
47.610626,-122.338582
47.610631,-122.339244
47.61111475,-122.3392592
47.611148,-122.339232
47.61203,-122.339212
47.612029,-122.339834
47.612029,-122.340435
47.612026,-122.341661
47.612029,-122.342895
47.612029,-122.342971
47.612031,-122.344142
47.61204,-122.34593
47.611812,-122.345933
47.611517,-122.345938
47.610653,-122.345952
47.610236,-122.345959
47.60933,-122.345977
47.608833,-122.346009
47.608013,-122.346043
47.607911,-122.346049
47.6068,-122.346146
47.606605,-122.346163
47.605829,-122.346247
47.605042,-122.346303
47.603883,-122.346362
47.60387713,-122.3457431
47.603879,-122.345174
47.602793,-122.345239
47.603045,-122.344274
47.603102,-122.344007
47.603158,-122.343618
47.603194,-122.343324
47.603259,-122.342631
47.603314,-122.342
47.603312,-122.341872
47.603271,-122.340773
47.603214,-122.339855
47.60308,-122.33899
47.603024,-122.338735
47.602983,-122.338627
47.602949,-122.338537
47.602845,-122.338401
47.602735,-122.338288
47.602335,-122.338082
47.602264,-122.338048
47.602055,-122.337948
47.601981,-122.337897
47.601895,-122.337838
47.601703,-122.337652
47.601464,-122.337325
47.601308,-122.336985
47.601274,-122.33691
47.601096,-122.336488
47.601004,-122.336265
47.600928,-122.336031
47.600866,-122.335707
47.600854,-122.335389
47.600856,-122.335355
47.600892,-122.334839
47.600982,-122.334403
47.601406,-122.332759
47.601428,-122.332692
47.601506,-122.332387
47.601602,-122.33217
47.60167,-122.332029
47.602729,-122.33082
47.603164,-122.330323
47.604661,-122.328559
47.604983,-122.328125
47.605024,-122.32807
47.60535,-122.327566
47.605601,-122.327287
47.6059,-122.327083
47.606227,-122.327136
47.606612,-122.327437
47.607345,-122.328016
47.607801,-122.328392
47.6084,-122.328859
47.608788,-122.329091
47.609026,-122.329233
47.609328,-122.329439
47.60957,-122.329613
47.609774,-122.329749
47.609869,-122.329843
47.609874,-122.329848
47.60993,-122.329904
47.610001,-122.329957
47.610191,-122.3301
47.610291,-122.33012
47.610461,-122.330153
47.610521,-122.330165
47.610604,-122.330162
47.610937,-122.330167
47.611143,-122.330173
47.611324,-122.330215
47.611459,-122.330297
47.61159,-122.330439
47.611792,-122.33077
47.611908,-122.33096
47.612088,-122.331158
47.612199,-122.331237
47.612336,-122.331295
47.612447,-122.331358
47.612525,-122.331423
47.612596,-122.331502
47.612654,-122.331575
47.612958,-122.331992
47.613093,-122.3322
47.613286,-122.332497
47.613299,-122.332525
47.613512,-122.332983
47.613562,-122.333124
47.613602,-122.333225
47.613664,-122.333331
47.613784,-122.333523
47.613832,-122.3336
47.613893,-122.333699
47.614105,-122.334018
47.614149,-122.334098
47.614174,-122.334152
47.614192,-122.334215
47.614203,-122.334273
