47.60156498,-122.33666726
47.602154,-122.33695
47.602266,-122.336975
47.602274,-122.336977
47.602708,-122.337076
47.602705,-122.337106
47.602667,-122.337511
47.602623,-122.337981
47.602593,-122.338312
47.602568,-122.338573
47.602549,-122.338775
47.602542,-122.338854
47.602523,-122.339038
47.602476,-122.339494
47.602458,-122.339662
47.602455,-122.339695
47.602432,-122.339963
47.602428,-122.340009
47.602419,-122.34009
47.602428,-122.340009
47.602497,-122.340018
47.602577,-122.340014
47.602653,-122.339993
47.602808,-122.339963
47.60295,-122.339939
47.603142,-122.339918
47.603256,-122.339906
47.603364,-122.339901
47.603467,-122.339867
47.603607,-122.339858
47.603734,-122.339844
47.603789,-122.339849
47.604002,-122.339901
47.604031,-122.339866
47.60412,-122.339759
47.604151,-122.339708
47.604169,-122.339657
47.604202,-122.339502
47.604224,-122.339424
47.604255,-122.339324
47.604407,-122.338894
47.604444,-122.338814
47.604474,-122.338761
47.604524,-122.338692
47.604673,-122.338535
47.604746,-122.338489
47.604801,-122.338453
47.604863,-122.338394
47.604923,-122.338331
47.604964,-122.338284
47.604992,-122.338236
47.605093,-122.338006
47.605114,-122.337963
47.605149,-122.337918
47.605245,-122.337807
47.605365,-122.337662
47.605423,-122.33762
47.605485,-122.337597
47.605583,-122.33758
47.605731,-122.337568
47.605803,-122.337572
47.60618,-122.33761
47.606246,-122.337609
47.606317,-122.337594
47.60642,-122.33757
47.606477,-122.337548
47.60656,-122.337495
47.606601,-122.337454
47.606632,-122.337395
47.606661,-122.337297
47.606671,-122.337106
47.606706,-122.336936
47.606732,-122.336875
47.606775,-122.336816
47.606795,-122.336789
47.606887,-122.336696
47.606997,-122.336843
47.607399,-122.336952
47.607668,-122.336959
47.607865,-122.336998
47.607964,-122.33701
47.608071,-122.337023
47.608509,-122.337042
47.608812,-122.337044
47.60915,-122.337088
47.609483,-122.337126
47.609679,-122.337136
47.609894,-122.337153
47.610061,-122.337192
47.610314,-122.337222
47.610629,-122.337263
47.61073,-122.337267
47.610952,-122.337275
47.611201,-122.337286
47.611471,-122.337321
47.61169,-122.337356
47.611941,-122.337383
47.612086,-122.337399
47.612317,-122.337402
47.612538,-122.337429
47.612694,-122.33745
47.612794,-122.337489
47.612981,-122.337552
47.612989,-122.33755
47.613083,-122.337522
47.61319,-122.337505
47.613368,-122.337519
47.613533,-122.337556
47.613681,-122.337612
47.613853,-122.337704
47.61399,-122.337699
47.614145,-122.337651
47.614199,-122.337658
47.614316,-122.337695
47.614384,-122.33769
47.614405,-122.337628
47.614518,-122.33764
47.614766,-122.337649
47.61503,-122.337672
47.615415,-122.337714
47.615437,-122.337742
47.61544,-122.33775
47.615466,-122.337828
47.615704,-122.337689
47.615801,-122.337615
47.616049,-122.337629
47.616424,-122.337651
47.61643,-122.337632
47.616424,-122.337651
47.616398,-122.337752
47.616328,-122.338022
47.616315,-122.338065
47.616248,-122.338277
47.616207,-122.338409
47.61608,-122.338815
47.615855,-122.339685
47.615718,-122.340402
47.615677,-122.340606
47.615672,-122.340651
47.615577,-122.34157
47.615523,-122.342333
47.615504,-122.342607
47.615471,-122.343089
47.615431,-122.343681
47.615371,-122.344553
47.615279,-122.345888
47.615245,-122.346315
47.615168,-122.346689
47.615043,-122.347063
47.614874,-122.347459
47.614741,-122.347772
47.61465,-122.348098
47.614604,-122.348329
47.614572,-122.348671
47.614562,-122.348772
47.614551,-122.349528
47.61455,-122.349685
47.614548,-122.349941
47.614548,-122.110044
47.614545,-122.110468
47.614544,-122.110572
47.61458,-122.110592
47.614544,-122.110572
47.614066,-122.110361
47.61361,-122.11016
47.612945,-122.349946
47.612914,-122.110098
47.612843,-122.110078
47.611702,-122.34986
47.611715,-122.110101
47.611735,-122.110447
47.611777,-122.11119
47.61198,-122.112566
47.611956,-122.113548
47.611967,-122.113689
47.61204,-122.114631
47.612071,-122.115051
47.612067,-122.115669
47.612067,-122.117126
47.612082,-122.117439
47.612162,-122.117858
47.612357,-122.118423
47.612948,-122.12017
47.613097,-122.120674
47.61303,-122.120711
47.61204,-122.121261
47.611896,-122.121303
47.611112,-122.121273
47.611015,-122.121234
47.610987,-122.121235
47.610703,-122.121247
47.610143,-122.121235
47.609544,-122.121091
47.609093,-122.120868
47.608607,-122.120514
47.607774,-122.119548
47.607667,-122.119391
47.607382,-122.119186
47.607065,-122.119041
47.606886,-122.118988
47.606699,-122.118957
47.606443,-122.118957
47.606321,-122.118972
47.606322,-122.118986
47.606321,-122.118972
47.606139,-122.118026
47.605983,-122.116958
47.605841,-122.115982
47.605849,-122.115859
47.606017,-122.114227
47.60628,-122.11177
47.606366,-122.110982
47.606436,-122.110348
47.606573,-122.349087
47.60654,-122.349082
47.606573,-122.349087
47.60658,-122.348941
47.607133,-122.34902
47.60754,-122.349078
47.608201,-122.349173
47.608207,-122.349081
47.608126,-122.349068
47.608108,-122.349082
47.608086,-122.349094
47.608068,-122.349096
47.608007,-122.349089
47.607848,-122.34907
47.607714,-122.349046
47.607656,-122.349033
47.607645,-122.349019
47.607287,-122.348829
47.607295,-122.348802
47.607306,-122.348765
47.607311,-122.348736
47.607316,-122.348706
47.607316,-122.348668
47.607307,-122.348621
47.60729,-122.348577
47.607266,-122.348532
47.607224,-122.348463
47.607194,-122.348403
47.607176,-122.348362
47.607163,-122.348311
47.607155,-122.348141
47.607151,-122.347881
47.607148,-122.347487
47.607147,-122.347402
47.607146,-122.347195
47.607189,-122.346931
47.607204,-122.346702
47.607205,-122.346525
47.60722,-122.346019
47.607231,-122.345812
47.607148,-122.345442
47.607062,-122.345291
47.606952,-122.345206
47.606803,-122.345146
47.606751,-122.345138
47.60662,-122.345117
47.606291,-122.345015
47.606033,-122.344731
47.605919,-122.344513
47.605746,-122.344416
47.605549,-122.344432
47.605325,-122.344526
47.605178,-122.344621
47.605109,-122.344632
47.604975,-122.344652
47.604719,-122.344556
47.604451,-122.344574
47.604271,-122.344663
47.604123,-122.34472
47.604187,-122.344236
47.604197,-122.343832
47.604201,-122.343691
47.604222,-122.343259
47.60414,-122.34308
47.603987,-122.342993
47.603867,-122.342925
47.603809,-122.342785
47.603799,-122.342216
47.6038,-122.341715
47.603811,-122.341054
47.603795,-122.340525
47.60389,-122.340121
47.603939,-122.340013
47.603972,-122.339942
47.604002,-122.339901
47.603789,-122.339849
47.603734,-122.339844
47.603607,-122.339858
47.603467,-122.339867
47.603364,-122.339901
47.603256,-122.339906
47.603142,-122.339918
47.60295,-122.339939
47.602808,-122.339963
47.602653,-122.339993
47.602577,-122.340014
47.602497,-122.340018
47.602428,-122.340009
47.602419,-122.34009
47.602428,-122.340009
47.602432,-122.339963
47.602455,-122.339695
47.602458,-122.339662
47.602476,-122.339494
47.602523,-122.339038
47.602542,-122.338854
47.602549,-122.338775
47.602568,-122.338573
47.602593,-122.338312
47.602623,-122.337981
47.602667,-122.337511
47.602708,-122.337076
47.602724,-122.33691
47.602708,-122.337076
47.602274,-122.336977
47.602266,-122.336975
47.602154,-122.33695
47.601606,-122.336824
47.60156498,-122.33666726
